fase,imagem,akurasi
treino,1016,0.6190944881889764
treino,1017,0.6194690265486725
treino,1018,0.6198428290766208
treino,1019,0.620215897939156
treino,1020,0.6205882352941177
treino,1021,0.6209598432908913
treino,1022,0.6213307240704501
treino,1023,0.6217008797653959
treino,1024,0.6220703125
treino,1025,0.6224390243902439
treino,1026,0.6228070175438597
treino,1027,0.6222005842259006
treino,1028,0.622568093385214
treino,1029,0.6229348882410107
treino,1030,0.6233009708737864
treino,1031,0.623666343355965
treino,1032,0.623062015503876
treino,1033,0.6234269119070668
treino,1034,0.6228239845261122
treino,1035,0.6231884057971014
treino,1036,0.6235521235521235
treino,1037,0.6239151398264223
treino,1038,0.6242774566473989
treino,1039,0.6246390760346487
treino,1040,0.625
treino,1041,0.6253602305475504
treino,1042,0.6257197696737045
treino,1043,0.62607861936721
treino,1044,0.6264367816091954
treino,1045,0.6267942583732058
treino,1046,0.627151051625239
treino,1047,0.6275071633237822
treino,1048,0.6278625954198473
treino,1049,0.6282173498570067
treino,1050,0.6285714285714286
treino,1051,0.6289248334919124
treino,1052,0.629277566539924
treino,1053,0.6286799620132953
treino,1054,0.6280834914611005
treino,1055,0.628436018957346
treino,1056,0.6287878787878788
treino,1057,0.6291390728476821
treino,1058,0.6294896030245747
treino,1059,0.6298394711992445
treino,1060,0.630188679245283
treino,1061,0.6305372290292177
treino,1062,0.6308851224105462
treino,1063,0.6312323612417686
treino,1064,0.631578947368421
treino,1065,0.631924882629108
treino,1066,0.6322701688555347
treino,1067,0.6326148078725399
treino,1068,0.6329588014981273
treino,1069,0.6333021515434986
treino,1070,0.6336448598130842
treino,1071,0.6339869281045751
treino,1072,0.6343283582089553
treino,1073,0.6346691519105312
treino,1074,0.6350093109869647
treino,1075,0.6344186046511628
treino,1076,0.6347583643122676
treino,1077,0.6350974930362117
treino,1078,0.634508348794063
treino,1079,0.6348470806302131
treino,1080,0.6342592592592593
treino,1081,0.6345975948196114
treino,1082,0.6349353049907579
treino,1083,0.6352723915050785
treino,1084,0.6356088560885609
treino,1085,0.6350230414746544
treino,1086,0.6353591160220995
treino,1087,0.6356945722171113
treino,1088,0.6360294117647058
treino,1089,0.6363636363636364
treino,1090,0.636697247706422
treino,1091,0.6370302474793768
treino,1092,0.6373626373626373
treino,1093,0.6376944190301921
treino,1094,0.6380255941499086
treino,1095,0.6383561643835617
treino,1096,0.6386861313868614
treino,1097,0.6390154968094804
treino,1098,0.639344262295082
treino,1099,0.6396724294813467
treino,1100,0.64
treino,1101,0.6403269754768393
treino,1102,0.6397459165154264
treino,1103,0.6400725294650952
treino,1104,0.6403985507246377
treino,1105,0.6407239819004525
treino,1106,0.6401446654611211
treino,1107,0.6404697380307136
treino,1108,0.6407942238267148
treino,1109,0.6411181244364292
treino,1110,0.6414414414414414
treino,1111,0.6417641764176417
treino,1112,0.6411870503597122
treino,1113,0.6415094339622641
treino,1114,0.6418312387791741
treino,1115,0.6421524663677131
treino,1116,0.6415770609318996
treino,1117,0.6418979409131602
treino,1118,0.6422182468694096
treino,1119,0.6425379803395889
treino,1120,0.6428571428571429
treino,1121,0.6422836752899197
treino,1122,0.642602495543672
treino,1123,0.6429207479964381
treino,1124,0.6432384341637011
treino,1125,0.6435555555555555
treino,1126,0.6438721136767318
treino,1127,0.6441881100266194
treino,1128,0.6445035460992907
treino,1129,0.6448184233835252
treino,1130,0.6451327433628319
treino,1131,0.6454465075154731
treino,1132,0.6448763250883393
treino,1133,0.6443071491615181
treino,1134,0.6437389770723104
treino,1135,0.6440528634361233
treino,1136,0.6443661971830986
treino,1137,0.644678979771328
treino,1138,0.6449912126537786
treino,1139,0.6453028972783144
treino,1140,0.6456140350877193
treino,1141,0.6459246275197196
treino,1142,0.6462346760070052
treino,1143,0.6465441819772528
treino,1144,0.6459790209790209
treino,1145,0.645414847161572
treino,1146,0.6457242582897034
treino,1147,0.6460331299040977
treino,1148,0.6463414634146342
treino,1149,0.6466492602262838
treino,1150,0.6460869565217391
treino,1151,0.6455256298870548
treino,1152,0.6458333333333334
treino,1153,0.6461405030355594
treino,1154,0.6464471403812825
treino,1155,0.6467532467532467
treino,1156,0.6470588235294118
treino,1157,0.6473638720829732
treino,1158,0.6476683937823834
treino,1159,0.6479723899913719
treino,1160,0.6482758620689655
treino,1161,0.648578811369509
treino,1162,0.648881239242685
treino,1163,0.649183147033534
treino,1164,0.6494845360824743
treino,1165,0.6497854077253219
treino,1166,0.6500857632933105
treino,1167,0.6503856041131105
treino,1168,0.6506849315068494
treino,1169,0.6501283147989735
treino,1170,0.6504273504273504
treino,1171,0.6507258753202391
treino,1172,0.6510238907849829
treino,1173,0.6513213981244672
treino,1174,0.651618398637138
treino,1175,0.6519148936170213
treino,1176,0.6522108843537415
treino,1177,0.6525063721325404
treino,1178,0.6528013582342954
treino,1179,0.6530958439355385
treino,1180,0.6533898305084745
treino,1181,0.6536833192209992
treino,1182,0.6539763113367174
treino,1183,0.6542688081149619
treino,1184,0.6545608108108109
treino,1185,0.6548523206751055
treino,1186,0.6551433389544689
treino,1187,0.6545914069081719
treino,1188,0.6540404040404041
treino,1189,0.6543313708999159
treino,1190,0.6546218487394958
treino,1191,0.654911838790932
treino,1192,0.6552013422818792
treino,1193,0.6554903604358759
treino,1194,0.6557788944723618
treino,1195,0.6552301255230125
treino,1196,0.6555183946488294
treino,1197,0.6549707602339181
treino,1198,0.6552587646076795
treino,1199,0.6547122602168474
treino,1200,0.655
treino,1201,0.6552872606161532
treino,1202,0.6555740432612313
treino,1203,0.6550290939318371
treino,1204,0.6553156146179402
treino,1205,0.6556016597510373
treino,1206,0.6558872305140961
treino,1207,0.656172328086164
treino,1208,0.6564569536423841
treino,1209,0.6567411083540116
treino,1210,0.6570247933884298
treino,1211,0.6573080099091659
treino,1212,0.6575907590759076
treino,1213,0.6578730420445177
treino,1214,0.657331136738056
treino,1215,0.6567901234567901
treino,1216,0.6570723684210527
treino,1217,0.6565324568611339
treino,1218,0.6568144499178982
treino,1219,0.6570959803117309
treino,1220,0.6573770491803279
treino,1221,0.6568386568386568
treino,1222,0.6571194762684124
treino,1223,0.6573998364677024
treino,1224,0.6576797385620915
treino,1225,0.6579591836734694
treino,1226,0.6582381729200653
treino,1227,0.6577017114914425
treino,1228,0.6571661237785016
treino,1229,0.6574450772986168
treino,1230,0.6577235772357723
treino,1231,0.6580016246953696
treino,1232,0.6582792207792207
treino,1233,0.6585563665855637
treino,1234,0.6588330632090762
treino,1235,0.6591093117408907
treino,1236,0.6585760517799353
treino,1237,0.6588520614389652
treino,1238,0.6591276252019386
treino,1239,0.6585956416464891
treino,1240,0.6580645161290323
treino,1241,0.6575342465753424
treino,1242,0.6578099838969405
treino,1243,0.6572807723250201
treino,1244,0.657556270096463
treino,1245,0.6578313253012048
treino,1246,0.6581059390048154
treino,1247,0.6583801122694467
treino,1248,0.6586538461538461
treino,1249,0.6589271417133707
treino,1250,0.6592
treino,1251,0.6594724220623501
treino,1252,0.6597444089456869
treino,1253,0.6600159616919393
treino,1254,0.6594896331738437
treino,1255,0.6597609561752988
treino,1256,0.6592356687898089
treino,1257,0.6595067621320605
treino,1258,0.6597774244833068
treino,1259,0.6600476568705321
treino,1260,0.6595238095238095
treino,1261,0.6597938144329897
treino,1262,0.6600633914421553
treino,1263,0.6603325415676959
treino,1264,0.6606012658227848
treino,1265,0.6608695652173913
treino,1266,0.6611374407582938
treino,1267,0.6614048934490924
treino,1268,0.6616719242902208
treino,1269,0.6619385342789598
treino,1270,0.6622047244094488
treino,1271,0.6624704956726987
treino,1272,0.6627358490566038
treino,1273,0.6630007855459544
treino,1274,0.6632653061224489
treino,1275,0.6635294117647059
treino,1276,0.6630094043887147
treino,1277,0.66327329678935
treino,1278,0.6635367762128326
treino,1279,0.6637998436278343
treino,1280,0.66328125
treino,1281,0.663544106167057
treino,1282,0.6630265210608425
treino,1283,0.6632891660171473
treino,1284,0.6635514018691588
treino,1285,0.6638132295719844
treino,1286,0.6640746500777605
treino,1287,0.6643356643356644
treino,1288,0.6645962732919255
treino,1289,0.664856477889837
treino,1290,0.6651162790697674
treino,1291,0.6646010844306739
treino,1292,0.6648606811145511
treino,1293,0.6651198762567672
treino,1294,0.6646058732612056
treino,1295,0.6648648648648648
treino,1296,0.6651234567901234
treino,1297,0.6653816499614496
treino,1298,0.6656394453004623
treino,1299,0.6651270207852193
treino,1300,0.6653846153846154
treino,1301,0.665641813989239
treino,1302,0.6658986175115207
treino,1303,0.6661550268610897
treino,1304,0.6664110429447853
treino,1305,0.6666666666666666
treino,1306,0.6669218989280244
treino,1307,0.6664116296863045
treino,1308,0.6666666666666666
treino,1309,0.6669213139801375
treino,1310,0.667175572519084
treino,1311,0.6674294431731502
treino,1312,0.6676829268292683
treino,1313,0.667936024371668
treino,1314,0.6681887366818874
treino,1315,0.6684410646387833
treino,1316,0.668693009118541
treino,1317,0.6689445709946849
treino,1318,0.669195751138088
treino,1319,0.6694465504169825
treino,1320,0.6696969696969697
treino,1321,0.6699470098410295
treino,1322,0.670196671709531
treino,1323,0.6696900982615268
treino,1324,0.6699395770392749
treino,1325,0.670188679245283
treino,1326,0.6704374057315233
treino,1327,0.6706857573474001
treino,1328,0.670933734939759
treino,1329,0.6711813393528969
treino,1330,0.6714285714285714
treino,1331,0.6716754320060105
treino,1332,0.6719219219219219
treino,1333,0.6721680420105026
treino,1334,0.6724137931034483
treino,1335,0.6726591760299625
treino,1336,0.6729041916167665
treino,1337,0.6731488406881077
treino,1338,0.6733931240657698
treino,1339,0.6736370425690814
treino,1340,0.6738805970149254
treino,1341,0.6733780760626398
treino,1342,0.6736214605067065
treino,1343,0.6738644825018615
treino,1344,0.6741071428571429
treino,1345,0.6736059479553903
treino,1346,0.673848439821694
treino,1347,0.674090571640683
treino,1348,0.6743323442136498
treino,1349,0.6745737583395107
treino,1350,0.6748148148148149
treino,1351,0.6750555144337528
treino,1352,0.6745562130177515
treino,1353,0.6747967479674797
treino,1354,0.6750369276218612
treino,1355,0.6752767527675276
treino,1356,0.6755162241887905
treino,1357,0.6757553426676493
treino,1358,0.6759941089837997
treino,1359,0.6762325239146432
treino,1360,0.6764705882352942
treino,1361,0.6767083027185893
treino,1362,0.6769456681350955
treino,1363,0.6771826852531181
treino,1364,0.6774193548387096
treino,1365,0.676923076923077
treino,1366,0.6771595900439239
treino,1367,0.6773957571324067
treino,1368,0.6776315789473685
treino,1369,0.6778670562454346
treino,1370,0.6781021897810219
treino,1371,0.6783369803063457
treino,1372,0.6785714285714286
treino,1373,0.6788055353241078
treino,1374,0.6790393013100436
treino,1375,0.6785454545454546
treino,1376,0.6787790697674418
treino,1377,0.6790123456790124
treino,1378,0.6792452830188679
treino,1379,0.6787527193618564
treino,1380,0.6789855072463769
treino,1381,0.6792179580014482
treino,1382,0.6794500723589001
treino,1383,0.6796818510484454
treino,1384,0.6799132947976878
treino,1385,0.68014440433213
treino,1386,0.6803751803751804
treino,1387,0.6806056236481615
treino,1388,0.680835734870317
treino,1389,0.6810655147588193
treino,1390,0.681294964028777
treino,1391,0.6815240833932422
treino,1392,0.6817528735632183
treino,1393,0.6819813352476669
treino,1394,0.6822094691535151
treino,1395,0.6817204301075269
treino,1396,0.6819484240687679
treino,1397,0.6821760916249106
treino,1398,0.6824034334763949
treino,1399,0.6826304503216584
treino,1400,0.6828571428571428
treino,1401,0.683083511777302
treino,1402,0.6833095577746077
treino,1403,0.6835352815395581
treino,1404,0.6830484330484331
treino,1405,0.6832740213523132
treino,1406,0.6834992887624467
treino,1407,0.6837242359630419
treino,1408,0.6839488636363636
treino,1409,0.6841731724627396
treino,1410,0.6843971631205674
treino,1411,0.6839121190644932
treino,1412,0.6841359773371105
treino,1413,0.6843595187544232
treino,1414,0.6845827439886846
treino,1415,0.6848056537102474
treino,1416,0.6850282485875706
treino,1417,0.6852505292872265
treino,1418,0.685472496473907
treino,1419,0.6849894291754757
treino,1420,0.6845070422535211
treino,1421,0.6847290640394089
treino,1422,0.6849507735583685
treino,1423,0.685172171468728
treino,1424,0.6853932584269663
treino,1425,0.6856140350877193
treino,1426,0.685133239831697
treino,1427,0.6853538892782061
treino,1428,0.6855742296918768
treino,1429,0.6850944716585025
treino,1430,0.6853146853146853
treino,1431,0.6855345911949685
treino,1432,0.6857541899441341
treino,1433,0.6852756454989533
treino,1434,0.6847977684797768
treino,1435,0.6850174216027874
treino,1436,0.6852367688022284
treino,1437,0.6847599164926931
treino,1438,0.6849791376912379
treino,1439,0.6851980542043086
treino,1440,0.6847222222222222
treino,1441,0.6842470506592644
treino,1442,0.6837725381414702
treino,1443,0.683991683991684
treino,1444,0.6835180055401662
treino,1445,0.6837370242214533
treino,1446,0.6839557399723375
treino,1447,0.6841741534208707
treino,1448,0.6843922651933702
treino,1449,0.6846100759144237
treino,1450,0.6848275862068965
treino,1451,0.6850447966919366
treino,1452,0.6852617079889807
treino,1453,0.6854783207157605
treino,1454,0.6850068775790922
treino,1455,0.6852233676975945
treino,1456,0.6847527472527473
treino,1457,0.6842827728208648
treino,1458,0.6844993141289437
treino,1459,0.684715558601782
treino,1460,0.6842465753424658
treino,1461,0.6837782340862423
treino,1462,0.6839945280437757
treino,1463,0.6842105263157895
treino,1464,0.6844262295081968
treino,1465,0.6846416382252559
treino,1466,0.684856753069577
treino,1467,0.6850715746421268
treino,1468,0.6852861035422343
treino,1469,0.685500340367597
treino,1470,0.6857142857142857
treino,1471,0.6859279401767505
treino,1472,0.686141304347826
treino,1473,0.6863543788187373
treino,1474,0.6865671641791045
treino,1475,0.6867796610169492
treino,1476,0.6869918699186992
treino,1477,0.6872037914691943
treino,1478,0.6874154262516915
treino,1479,0.6869506423258959
treino,1480,0.6871621621621622
treino,1481,0.687373396353815
treino,1482,0.6875843454790823
treino,1483,0.6877950101146325
treino,1484,0.6880053908355795
treino,1485,0.6882154882154882
treino,1486,0.6884253028263796
treino,1487,0.6886348352387357
treino,1488,0.6888440860215054
treino,1489,0.6890530557421088
treino,1490,0.689261744966443
treino,1491,0.6894701542588867
treino,1492,0.6896782841823056
treino,1493,0.6898861352980576
treino,1494,0.6900937081659974
treino,1495,0.6896321070234114
treino,1496,0.6898395721925134
treino,1497,0.6900467601870407
treino,1498,0.6895861148197597
treino,1499,0.6897931954636425
treino,1500,0.6893333333333334
treino,1501,0.6895403064623584
treino,1502,0.689081225033289
treino,1503,0.688622754491018
treino,1504,0.6888297872340425
treino,1505,0.6890365448504984
treino,1506,0.6892430278884463
treino,1507,0.6894492368944923
treino,1508,0.6889920424403183
treino,1509,0.6891981444665342
treino,1510,0.6894039735099338
treino,1511,0.6896095301125083
treino,1512,0.6898148148148148
treino,1513,0.6900198281559815
treino,1514,0.6895640686922061
treino,1515,0.6897689768976898
treino,1516,0.6893139841688655
treino,1517,0.6895187870797627
treino,1518,0.6897233201581028
treino,1519,0.6899275839368005
treino,1520,0.6901315789473684
treino,1521,0.6896778435239974
treino,1522,0.6898817345597897
treino,1523,0.6894287590282338
treino,1524,0.6896325459317585
treino,1525,0.6898360655737705
treino,1526,0.6900393184796855
treino,1527,0.6902423051735429
treino,1528,0.6904450261780105
treino,1529,0.6906474820143885
treino,1530,0.6908496732026144
treino,1531,0.6903984323971261
treino,1532,0.6899477806788512
treino,1533,0.690150032615786
treino,1534,0.6903520208604954
treino,1535,0.6905537459283387
treino,1536,0.6907552083333334
treino,1537,0.6909564085881588
treino,1538,0.6911573472041612
treino,1539,0.691358024691358
treino,1540,0.6909090909090909
treino,1541,0.691109669046074
treino,1542,0.6913099870298314
treino,1543,0.6915100453661698
treino,1544,0.6910621761658031
treino,1545,0.6912621359223301
treino,1546,0.6914618369987063
treino,1547,0.6910148674854557
treino,1548,0.6912144702842378
treino,1549,0.6914138153647514
treino,1550,0.6916129032258065
treino,1551,0.6911669890393295
treino,1552,0.6913659793814433
treino,1553,0.6915647134578236
treino,1554,0.6917631917631918
treino,1555,0.6913183279742765
treino,1556,0.6908740359897172
treino,1557,0.6904303147077714
treino,1558,0.6906290115532734
treino,1559,0.6908274534958306
treino,1560,0.691025641025641
treino,1561,0.6912235746316464
treino,1562,0.6914212548015365
treino,1563,0.691618682021753
treino,1564,0.6918158567774936
treino,1565,0.6920127795527157
treino,1566,0.6922094508301405
treino,1567,0.6924058710912572
treino,1568,0.6919642857142857
treino,1569,0.6921606118546845
treino,1570,0.6923566878980891
treino,1571,0.6925525143220879
treino,1572,0.6927480916030534
treino,1573,0.6929434202161475
treino,1574,0.693138500635324
treino,1575,0.6933333333333334
treino,1576,0.6935279187817259
treino,1577,0.693722257450856
treino,1578,0.6939163498098859
treino,1579,0.694110196326789
treino,1580,0.6943037974683545
treino,1581,0.6944971537001897
treino,1582,0.6946902654867256
treino,1583,0.6948831332912192
treino,1584,0.6950757575757576
treino,1585,0.6952681388012618
treino,1586,0.6954602774274905
treino,1587,0.6956521739130435
treino,1588,0.6958438287153652
treino,1589,0.6960352422907489
treino,1590,0.6962264150943396
treino,1591,0.6964173475801383
treino,1592,0.6959798994974874
treino,1593,0.6961707470182047
treino,1594,0.6963613550815558
treino,1595,0.6959247648902821
treino,1596,0.6961152882205514
treino,1597,0.6963055729492799
treino,1598,0.6964956195244055
treino,1599,0.6966854283927455
treino,1600,0.696875
treino,1601,0.6970643347907558
treino,1602,0.6966292134831461
treino,1603,0.6968184653774173
treino,1604,0.6970074812967582
treino,1605,0.697196261682243
treino,1606,0.6973848069738481
treino,1607,0.6975731176104543
treino,1608,0.6977611940298507
treino,1609,0.6979490366687383
treino,1610,0.698136645962733
treino,1611,0.6977032898820609
treino,1612,0.6978908188585607
treino,1613,0.6980781153130812
treino,1614,0.6982651796778191
treino,1615,0.698452012383901
treino,1616,0.6986386138613861
treino,1617,0.6982065553494124
treino,1618,0.6983930778739185
treino,1619,0.6985793699814701
treino,1620,0.6987654320987654
treino,1621,0.6989512646514497
treino,1622,0.6991368680641183
treino,1623,0.6993222427603204
treino,1624,0.6995073891625616
treino,1625,0.699076923076923
treino,1626,0.6992619926199262
treino,1627,0.6994468346650277
treino,1628,0.6996314496314496
treino,1629,0.6998158379373849
treino,1630,0.7
treino,1631,0.7001839362354384
treino,1632,0.6997549019607843
treino,1633,0.6999387630128597
treino,1634,0.6995104039167687
treino,1635,0.6996941896024464
treino,1636,0.6998777506112469
treino,1637,0.7000610873549176
treino,1638,0.7002442002442002
treino,1639,0.7004270896888346
treino,1640,0.7006097560975609
treino,1641,0.7007921998781231
treino,1642,0.7009744214372716
treino,1643,0.7011564211807669
treino,1644,0.7013381995133819
treino,1645,0.7015197568389058
treino,1646,0.7017010935601458
treino,1647,0.7018822100789314
treino,1648,0.7020631067961165
treino,1649,0.7022437841115827
treino,1650,0.7018181818181818
treino,1651,0.7019987886129618
treino,1652,0.7021791767554479
treino,1653,0.7023593466424682
treino,1654,0.7025392986698912
treino,1655,0.7027190332326284
treino,1656,0.7028985507246377
treino,1657,0.7030778515389258
treino,1658,0.7032569360675512
treino,1659,0.7034358047016275
treino,1660,0.7036144578313253
treino,1661,0.703792895845876
treino,1662,0.703971119133574
treino,1663,0.7041491280817799
treino,1664,0.7043269230769231
treino,1665,0.7045045045045045
treino,1666,0.7046818727490997
treino,1667,0.7048590281943611
treino,1668,0.7050359712230215
treino,1669,0.7052127022168964
treino,1670,0.7053892215568862
treino,1671,0.7055655296229802
treino,1672,0.7057416267942583
treino,1673,0.7059175134488942
treino,1674,0.7060931899641577
treino,1675,0.7062686567164179
treino,1676,0.7058472553699284
treino,1677,0.7054263565891473
treino,1678,0.7050059594755661
treino,1679,0.7051816557474687
treino,1680,0.7053571428571429
treino,1681,0.7055324211778703
treino,1682,0.7057074910820452
treino,1683,0.7058823529411765
treino,1684,0.7060570071258907
treino,1685,0.7062314540059347
treino,1686,0.7058125741399762
treino,1687,0.7059869590989923
treino,1688,0.7061611374407583
treino,1689,0.7063351095322676
treino,1690,0.7065088757396449
treino,1691,0.706682436428149
treino,1692,0.706855791962175
treino,1693,0.707028942705257
treino,1694,0.7072018890200709
treino,1695,0.7073746312684366
treino,1696,0.7075471698113207
treino,1697,0.7077195050088392
treino,1698,0.7078916372202592
treino,1699,0.7080635668040024
treino,1700,0.7082352941176471
treino,1701,0.7084068195179306
treino,1702,0.7085781433607521
treino,1703,0.7087492660011744
treino,1704,0.7083333333333334
treino,1705,0.7079178885630498
treino,1706,0.7075029308323564
treino,1707,0.7076742823667252
treino,1708,0.7078454332552693
treino,1709,0.7080163838502048
treino,1710,0.708187134502924
treino,1711,0.7083576855639977
treino,1712,0.7085280373831776
treino,1713,0.7086981903093987
treino,1714,0.7088681446907817
treino,1715,0.7090379008746356
treino,1716,0.7092074592074592
treino,1717,0.70879440885265
treino,1718,0.7089639115250291
treino,1719,0.7091332169866201
treino,1720,0.7093023255813954
treino,1721,0.7094712376525276
treino,1722,0.7096399535423926
treino,1723,0.709808473592571
treino,1724,0.7093967517401392
treino,1725,0.7095652173913043
treino,1726,0.7097334878331402
treino,1727,0.7099015634047481
treino,1728,0.7100694444444444
treino,1729,0.7096587622903412
treino,1730,0.7098265895953757
treino,1731,0.7099942229924899
treino,1732,0.710161662817552
treino,1733,0.7097518753606463
treino,1734,0.7093425605536332
treino,1735,0.7095100864553314
treino,1736,0.7091013824884793
treino,1737,0.7092688543465746
treino,1738,0.7094361334867664
treino,1739,0.7096032202415181
treino,1740,0.7097701149425287
treino,1741,0.7099368179207353
treino,1742,0.7101033295063146
treino,1743,0.7102696500286861
treino,1744,0.7104357798165137
treino,1745,0.7106017191977078
treino,1746,0.7107674684994273
treino,1747,0.7109330280480824
treino,1748,0.7110983981693364
treino,1749,0.710691823899371
treino,1750,0.7108571428571429
treino,1751,0.7110222729868646
treino,1752,0.7106164383561644
treino,1753,0.710781517398745
treino,1754,0.7103762827822121
treino,1755,0.7105413105413105
treino,1756,0.7107061503416856
treino,1757,0.7108708025042686
treino,1758,0.7110352673492605
treino,1759,0.7111995451961342
treino,1760,0.7113636363636363
treino,1761,0.7115275411697899
treino,1762,0.7111237230419978
treino,1763,0.7107203630175837
treino,1764,0.7103174603174603
treino,1765,0.7104815864022663
treino,1766,0.7106455266138165
treino,1767,0.7108092812676854
treino,1768,0.7109728506787331
treino,1769,0.7105709440361786
treino,1770,0.7101694915254237
treino,1771,0.7103331451157539
treino,1772,0.7099322799097065
treino,1773,0.7100958826847151
treino,1774,0.7102593010146562
treino,1775,0.7098591549295775
treino,1776,0.7100225225225225
treino,1777,0.7101857062464828
treino,1778,0.7103487064116986
treino,1779,0.7105115233277122
treino,1780,0.7106741573033708
treino,1781,0.7102751263335205
treino,1782,0.7104377104377104
treino,1783,0.7106001121704991
treino,1784,0.7107623318385651
treino,1785,0.7109243697478992
treino,1786,0.7105263157894737
treino,1787,0.710688304420817
treino,1788,0.7102908277404921
treino,1789,0.7104527669088877
treino,1790,0.7106145251396648
treino,1791,0.7107761027359017
treino,1792,0.7109375
treino,1793,0.7110987172336866
treino,1794,0.7112597547380156
treino,1795,0.7114206128133704
treino,1796,0.7115812917594655
treino,1797,0.7117417918753478
treino,1798,0.7119021134593994
treino,1799,0.7120622568093385
treino,1800,0.7122222222222222
treino,1801,0.7118267629094948
treino,1802,0.7119866814650389
treino,1803,0.7121464226289518
treino,1804,0.7123059866962306
treino,1805,0.7119113573407202
treino,1806,0.7115171650055371
treino,1807,0.7116768123962368
treino,1808,0.7118362831858407
treino,1809,0.7114427860696517
treino,1810,0.7110497237569061
treino,1811,0.7112092766427388
treino,1812,0.7113686534216336
treino,1813,0.7115278543849972
treino,1814,0.7111356119073869
treino,1815,0.7112947658402203
treino,1816,0.7109030837004405
treino,1817,0.7105118326912493
treino,1818,0.7106710671067107
treino,1819,0.7102803738317757
treino,1820,0.7104395604395605
treino,1821,0.7105985722130698
treino,1822,0.7107574094401756
treino,1823,0.7109160724081185
treino,1824,0.7110745614035088
treino,1825,0.7112328767123288
treino,1826,0.7113910186199343
treino,1827,0.7115489874110563
treino,1828,0.7111597374179431
treino,1829,0.7113176599234554
treino,1830,0.7114754098360656
treino,1831,0.7116329874385582
treino,1832,0.7117903930131004
treino,1833,0.7119476268412439
treino,1834,0.7121046892039259
treino,1835,0.7122615803814714
treino,1836,0.7124183006535948
treino,1837,0.7125748502994012
treino,1838,0.7127312295973884
treino,1839,0.7128874388254486
treino,1840,0.7130434782608696
treino,1841,0.7131993481803368
treino,1842,0.7133550488599348
treino,1843,0.7135105805751493
treino,1844,0.7136659436008677
treino,1845,0.7138211382113822
treino,1846,0.71397616468039
treino,1847,0.7141310232809962
treino,1848,0.7142857142857143
treino,1849,0.7144402379664684
treino,1850,0.7145945945945946
treino,1851,0.7142085359265262
treino,1852,0.7143628509719222
treino,1853,0.7145169994603346
treino,1854,0.714670981661273
treino,1855,0.7148247978436658
treino,1856,0.7149784482758621
treino,1857,0.7151319332256327
treino,1858,0.7152852529601722
treino,1859,0.7154384077461
treino,1860,0.7155913978494624
treino,1861,0.7157442235357335
treino,1862,0.7158968850698174
treino,1863,0.7160493827160493
treino,1864,0.7162017167381974
treino,1865,0.7163538873994638
treino,1866,0.7159699892818864
treino,1867,0.7161221210498125
treino,1868,0.7162740899357601
treino,1869,0.7164258962011771
treino,1870,0.7165775401069518
treino,1871,0.7167290219134153
treino,1872,0.7168803418803419
treino,1873,0.7170315002669514
treino,1874,0.7171824973319103
treino,1875,0.7173333333333334
treino,1876,0.7174840085287847
treino,1877,0.7176345231752796
treino,1878,0.7177848775292864
treino,1879,0.7174028738690793
treino,1880,0.7175531914893617
treino,1881,0.7177033492822966
treino,1882,0.7178533475026567
treino,1883,0.7180031864046734
treino,1884,0.7181528662420382
treino,1885,0.7183023872679045
treino,1886,0.7184517497348887
treino,1887,0.7186009538950715
treino,1888,0.7182203389830508
treino,1889,0.7178401270513499
treino,1890,0.717989417989418
treino,1891,0.7181385510312004
treino,1892,0.7182875264270613
treino,1893,0.7184363444268357
treino,1894,0.718585005279831
treino,1895,0.7187335092348285
treino,1896,0.7188818565400844
treino,1897,0.7190300474433315
treino,1898,0.7186512118018967
treino,1899,0.718272775144813
treino,1900,0.718421052631579
treino,1901,0.7185691741188848
treino,1902,0.7187171398527865
treino,1903,0.7188649500788229
treino,1904,0.7190126050420168
treino,1905,0.7191601049868767
treino,1906,0.7193074501573977
treino,1907,0.7194546407970634
treino,1908,0.7196016771488469
treino,1909,0.7197485594552121
treino,1910,0.7193717277486911
treino,1911,0.7195185766614338
treino,1912,0.7196652719665272
treino,1913,0.7192890747516989
treino,1914,0.719435736677116
treino,1915,0.7195822454308094
treino,1916,0.7197286012526096
treino,1917,0.7198748043818466
treino,1918,0.7200208550573514
treino,1919,0.720166753517457
treino,1920,0.7203125
treino,1921,0.7204580947423217
treino,1922,0.7206035379812695
treino,1923,0.7207488299531981
treino,1924,0.7208939708939709
treino,1925,0.721038961038961
treino,1926,0.7206645898234684
treino,1927,0.7208095485210171
treino,1928,0.720954356846473
treino,1929,0.720580611715915
treino,1930,0.7207253886010363
treino,1931,0.7208700155359917
treino,1932,0.7210144927536232
treino,1933,0.7211588204862908
treino,1934,0.7213029989658738
treino,1935,0.7214470284237726
treino,1936,0.7215909090909091
treino,1937,0.7217346411977285
treino,1938,0.7218782249742002
treino,1939,0.7220216606498195
treino,1940,0.7216494845360825
treino,1941,0.7212776919113859
treino,1942,0.7214212152420185
treino,1943,0.7215645908389089
treino,1944,0.7217078189300411
treino,1945,0.7218508997429306
treino,1946,0.7219938335046249
treino,1947,0.7221366204417052
treino,1948,0.7222792607802875
treino,1949,0.7224217547460235
treino,1950,0.7220512820512821
treino,1951,0.7221937467965146
treino,1952,0.7223360655737705
treino,1953,0.7224782386072709
treino,1954,0.7226202661207779
treino,1955,0.7227621483375959
treino,1956,0.7229038854805726
